graph_idx,graph_smiles,canonical_smiles,pickle_path,source,match_type
13424,CC(C)c1cccc(C(C)C)c1O,CC(C)c1cccc(C(C)C)c1O,drugs/CC(C)c1cccc(C(C)C)c1O.pickle,drugs,canonical
13434,CC(N)C(O)c1ccc(O)c(O)c1,CC(N)C(O)c1ccc(O)c(O)c1,drugs/CC(N)C(O)c1ccc(O)c(O)c1.pickle,drugs,canonical
13437,O=C(O)c1ccc(Cl)nc1,O=C(O)c1ccc(Cl)nc1,drugs/O=C(O)c1ccc(Cl)nc1.pickle,drugs,canonical
13442,Cc1cc(C)c(N)c(C(=O)O)c1,Cc1cc(C)c(N)c(C(=O)O)c1,drugs/Cc1cc(C)c(N)c(C(=O)O)c1.pickle,drugs,canonical
13457,Cc1c(N)cccc1F,Cc1c(N)cccc1F,qm9/Cc1c(N)cccc1F.pickle,qm9,canonical
13470,NC(=O)c1cccc(N)c1,NC(=O)c1cccc(N)c1,drugs/NC(=O)c1cccc(N)c1.pickle,drugs,canonical
13477,O=C(O)c1ccnc(C(=O)O)c1,O=C(O)c1ccnc(C(=O)O)c1,drugs/O=C(O)c1ccnc(C(=O)O)c1.pickle,drugs,canonical
13482,O=C(O)C1(c2ccc(Cl)cc2)CCC1,O=C(O)C1(c2ccc(Cl)cc2)CCC1,drugs/O=C(O)C1(c2ccc(Cl)cc2)CCC1.pickle,drugs,canonical
13484,Nc1cc(F)ccc1F,Nc1cc(F)ccc1F,qm9/Nc1cc(F)ccc1F.pickle,qm9,canonical
13499,CCCOC(=O)c1cc(O)c(O)c(O)c1,CCCOC(=O)c1cc(O)c(O)c(O)c1,drugs/CCCOC(=O)c1cc(O)c(O)c(O)c1.pickle,drugs,canonical
13502,COc1cc(C=O)cc(OC)c1OC,COc1cc(C=O)cc(OC)c1OC,drugs/COc1cc(C=O)cc(OC)c1OC.pickle,drugs,canonical
13503,CCOC(=O)c1c(C)cc(O)cc1O,CCOC(=O)c1c(C)cc(O)cc1O,drugs/CCOC(=O)c1c(C)cc(O)cc1O.pickle,drugs,canonical
13512,COc1cc(C(C)=O)cc(OC)c1O,COc1cc(C(C)=O)cc(OC)c1O,drugs/COc1cc(C(C)=O)cc(OC)c1O.pickle,drugs,canonical
13514,COc1cc(C(=O)O)cc(OC)c1O,COc1cc(C(=O)O)cc(OC)c1O,drugs/COc1cc(C(=O)O)cc(OC)c1O.pickle,drugs,canonical
13524,COc1cc(O)cc(OC)c1OC,COc1cc(O)cc(OC)c1OC,drugs/COc1cc(O)cc(OC)c1OC.pickle,drugs,canonical
13542,O=C(O)c1cc(O)c(O)c(O)c1,O=C(O)c1cc(O)c(O)c(O)c1,drugs/O=C(O)c1cc(O)c(O)c(O)c1.pickle,drugs,canonical
13543,COc1cc(CN)cc(OC)c1OC,COc1cc(CN)cc(OC)c1OC,drugs/COc1cc(CN)cc(OC)c1OC.pickle,drugs,canonical
13554,c1ccc(Cn2ccnc2)cc1,c1ccc(Cn2ccnc2)cc1,drugs/c1ccc(Cn2ccnc2)cc1.pickle,drugs,canonical
13569,NC(=O)n1cccc1,NC(=O)n1cccc1,qm9/NC(=O)n1cccc1.pickle,qm9,canonical
13571,CN(C)c1cncnc1,CN(C)c1cncnc1,qm9/CN(C)c1cncnc1.pickle,qm9,canonical
13586,Cc1cc(O)c(C(C)C)cc1Cl,Cc1cc(O)c(C(C)C)cc1Cl,drugs/Cc1cc(O)c(C(C)C)cc1Cl.pickle,drugs,canonical
13612,Nc1cc(Cl)c(N)cc1Cl,Nc1cc(Cl)c(N)cc1Cl,drugs/Nc1cc(Cl)c(N)cc1Cl.pickle,drugs,canonical
13630,Nc1cccc2c(=O)c3ccccc3[nH]c12,Nc1cccc2c(=O)c3ccccc3[nH]c12,drugs/Nc1cccc2c(=O)c3ccccc3[nH]c12.pickle,drugs,canonical
13633,COc1cc(OC)c(OC)cc1C=O,COc1cc(OC)c(OC)cc1C=O,drugs/COc1cc(OC)c(OC)cc1C=O.pickle,drugs,canonical
13638,COC(=O)c1ccccc1O,COC(=O)c1ccccc1O,drugs/COC(=O)c1ccccc1O.pickle,drugs,canonical
13639,COC(=O)CCc1ccc(O)cc1,COC(=O)CCc1ccc(O)cc1,drugs/COC(=O)CCc1ccc(O)cc1.pickle,drugs,canonical
13686,COc1cc2c(cc1OC)C13CCN4CC5=CCOC6CC(=O)N2C1C6C5CC43,COc1cc2c(cc1OC)C13CCN4CC5=CCOC6CC(=O)N2C1C6C5CC43,drugs/COc1cc2c(cc1OC)C13CCN4CC5=CCOC6CC(=O)N2C1C6C5CC43.pickle,drugs,canonical
13718,O=Cc1cccc(F)c1,O=Cc1cccc(F)c1,qm9/O=Cc1cccc(F)c1.pickle,qm9,canonical
13722,Cc1cccc(F)c1,Cc1cccc(F)c1,qm9/Cc1cccc(F)c1.pickle,qm9,canonical
13760,Cc1ccno1,Cc1ccno1,qm9/Cc1ccno1.pickle,qm9,canonical
13761,Cc1cc(C)on1,Cc1cc(C)on1,qm9/Cc1cc(C)on1.pickle,qm9,canonical
13763,Cc1cc(N)on1,Cc1cc(N)on1,qm9/Cc1cc(N)on1.pickle,qm9,canonical
13764,Cc1cc(N)no1,Cc1cc(N)no1,qm9/Cc1cc(N)no1.pickle,qm9,canonical
13765,c1ccc2nocc2c1,c1ccc2nocc2c1,qm9/c1ccc2nocc2c1.pickle,qm9,canonical
13766,FC(F)(F)c1ccno1,FC(F)(F)c1ccno1,qm9/FC(F)(F)c1ccno1.pickle,qm9,canonical
13767,Cc1cc(O)c(-c2ccno2)cc1Cl,Cc1cc(O)c(-c2ccno2)cc1Cl,drugs/Cc1cc(O)c(-c2ccno2)cc1Cl.pickle,drugs,canonical
13768,Cc1nc(C)c(C)o1,Cc1nc(C)c(C)o1,qm9/Cc1nc(C)c(C)o1.pickle,qm9,canonical
13773,Nc1nc2cc(Cl)ccc2o1,Nc1nc2cc(Cl)ccc2o1,drugs/Nc1nc2cc(Cl)ccc2o1.pickle,drugs,canonical
13775,Cc1nc2cc(-c3ccccc3)ccc2o1,Cc1nc2cc(-c3ccccc3)ccc2o1,drugs/Cc1nc2cc(-c3ccccc3)ccc2o1.pickle,drugs,canonical
13776,Cc1nc(NS(=O)(=O)c2ccc(N)cc2)oc1C,Cc1nc(NS(=O)(=O)c2ccc(N)cc2)oc1C,drugs/Cc1nc(NS(=O)(=O)c2ccc(N)cc2)oc1C.pickle,drugs,canonical
13777,Cc1nc2c(o1)CCc1ccccc1C2O,Cc1nc2c(o1)CCc1ccccc1C2O,drugs/Cc1nc2c(o1)CCc1ccccc1C2O.pickle,drugs,canonical
13794,CC(C)(C)c1cc(O)c(C(C)(C)C)cc1O,CC(C)(C)c1cc(O)c(C(C)(C)C)cc1O,drugs/CC(C)(C)c1cc(O)c(C(C)(C)C)cc1O.pickle,drugs,canonical
13821,CCCOC(=O)c1ccc(O)cc1,CCCOC(=O)c1ccc(O)cc1,drugs/CCCOC(=O)c1ccc(O)cc1.pickle,drugs,canonical
13827,NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,drugs/NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O.pickle,drugs,canonical
13828,COC(=O)c1cc(OC)c(OC)c(OC)c1N,COC(=O)c1cc(OC)c(OC)c(OC)c1N,drugs/COC(=O)c1cc(OC)c(OC)c(OC)c1N.pickle,drugs,canonical
13848,COc1ccc(C(=O)O)c(OC)n1,COc1ccc(C(=O)O)c(OC)n1,drugs/COc1ccc(C(=O)O)c(OC)n1.pickle,drugs,canonical
13881,O=C(c1ccc(O)cc1)c1ccc(Cl)cc1,O=C(c1ccc(O)cc1)c1ccc(Cl)cc1,drugs/O=C(c1ccc(O)cc1)c1ccc(Cl)cc1.pickle,drugs,canonical
13886,Nc1ccccc1CO,Nc1ccccc1CO,qm9/Nc1ccccc1CO.pickle,qm9,canonical
13887,N#CCCCC#N,N#CCCCC#N,qm9/N#CCCCC#N.pickle,qm9,canonical
13894,N#CC1CC1,N#CC1CC1,qm9/N#CC1CC1.pickle,qm9,canonical
13896,N#CC1CCCC1,N#CC1CCCC1,qm9/N#CC1CCCC1.pickle,qm9,canonical
13897,N#CCC1=CCCC1,N#CCC1=CCCC1,qm9/N#CCC1=CCCC1.pickle,qm9,canonical
13898,N#CCC1=CCCCC1,N#CCC1=CCCCC1,qm9/N#CCC1=CCCCC1.pickle,qm9,canonical
13912,COCC#N,COCC#N,qm9/COCC#N.pickle,qm9,canonical
13914,COCCC#N,COCCC#N,qm9/COCCC#N.pickle,qm9,canonical
13915,CCOCCC#N,CCOCCC#N,qm9/CCOCCC#N.pickle,qm9,canonical
13917,N#CCCOCCC#N,N#CCCOCCC#N,qm9/N#CCCOCCC#N.pickle,qm9,canonical
13932,CCN(CC)CC#N,CCN(CC)CC#N,qm9/CCN(CC)CC#N.pickle,qm9,canonical
13934,N#CCCNCCC#N,N#CCCNCCC#N,qm9/N#CCCNCCC#N.pickle,qm9,canonical
13935,CN(C)CCC#N,CN(C)CCC#N,qm9/CN(C)CCC#N.pickle,qm9,canonical
13937,N#CCCN1CCOCC1,N#CCCN1CCOCC1,drugs/N#CCCN1CCOCC1.pickle,drugs,canonical
13954,N#CCC(N)=C(C#N)C#N,N#CCC(N)=C(C#N)C#N,drugs/N#CCC(N)=C(C#N)C#N.pickle,drugs,canonical
13956,CC(=O)C#N,CC(=O)C#N,qm9/CC(=O)C#N.pickle,qm9,canonical
13957,CC(C)CC(=O)C#N,CC(C)CC(=O)C#N,qm9/CC(C)CC(=O)C#N.pickle,qm9,canonical
13958,CC(C)(C)C(=O)CC#N,CC(C)(C)C(=O)CC#N,qm9/CC(C)(C)C(=O)CC#N.pickle,qm9,canonical
13959,CC(=O)CCCC#N,CC(=O)CCCC#N,qm9/CC(=O)CCCC#N.pickle,qm9,canonical
13960,CC(=O)C(C#N)C#N,CC(=O)C(C#N)C#N,qm9/CC(=O)C(C#N)C#N.pickle,qm9,canonical
13961,COC(=O)C#N,COC(=O)C#N,qm9/COC(=O)C#N.pickle,qm9,canonical
13962,CCOC(=O)C#N,CCOC(=O)C#N,qm9/CCOC(=O)C#N.pickle,qm9,canonical
13965,COC(=O)CC#N,COC(=O)CC#N,qm9/COC(=O)CC#N.pickle,qm9,canonical
13967,Nc1cccc(CO)c1,Nc1cccc(CO)c1,qm9/Nc1cccc(CO)c1.pickle,qm9,canonical
13980,N#CCC(=O)NN,N#CCC(=O)NN,drugs/N#CCC(=O)NN.pickle,drugs,canonical
13982,N#CCC(=O)NC(N)=O,N#CCC(=O)NC(N)=O,qm9/N#CCC(=O)NC(N)=O.pickle,qm9,canonical
13998,CC[N+](CC)(CC)CC,CC[N+](CC)(CC)CC,drugs/CC[N+](CC)(CC)CC.pickle,drugs,canonical
14057,O=[N+]([O-])c1ccc(Cc2ccncc2)cc1,O=[N+]([O-])c1ccc(Cc2ccncc2)cc1,drugs/O=[N+]([O-])c1ccc(Cc2ccncc2)cc1.pickle,drugs,canonical
14131,Cc1cnc(N)nn1,Cc1cnc(N)nn1,qm9/Cc1cnc(N)nn1.pickle,qm9,canonical
14160,COc1ccncn1,COc1ccncn1,qm9/COc1ccncn1.pickle,qm9,canonical
14161,COc1ncccn1,COc1ncccn1,qm9/COc1ncccn1.pickle,qm9,canonical
14162,COc1cnccn1,COc1cnccn1,qm9/COc1cnccn1.pickle,qm9,canonical
14170,COc1nccnn1,COc1nccnn1,qm9/COc1nccnn1.pickle,qm9,canonical
14171,CN(C)c1ccncn1,CN(C)c1ccncn1,qm9/CN(C)c1ccncn1.pickle,qm9,canonical
14173,COc1cccc(C)n1,COc1cccc(C)n1,qm9/COc1cccc(C)n1.pickle,qm9,canonical
14176,COc1cn[nH]c1,COc1cn[nH]c1,qm9/COc1cn[nH]c1.pickle,qm9,canonical
14182,Oc1cn[nH]c1,Oc1cn[nH]c1,qm9/Oc1cn[nH]c1.pickle,qm9,canonical
14183,O=[N+]([O-])c1c[nH]cn1,O=[N+]([O-])c1c[nH]cn1,qm9/O=[N+]([O-])c1c[nH]cn1.pickle,qm9,canonical
14184,Nc1cc[nH]n1,Nc1cc[nH]n1,qm9/Nc1cc[nH]n1.pickle,qm9,canonical
14187,Nc1ccc[nH]1,Nc1ccc[nH]1,qm9/Nc1ccc[nH]1.pickle,qm9,canonical
14188,Nc1nccnn1,Nc1nccnn1,qm9/Nc1nccnn1.pickle,qm9,canonical
14189,Nc1cn[nH]c1,Nc1cn[nH]c1,qm9/Nc1cn[nH]c1.pickle,qm9,canonical
14191,Cc1ccnc(N)n1,Cc1ccnc(N)n1,qm9/Cc1ccnc(N)n1.pickle,qm9,canonical
14192,CCn1ccnc1,CCn1ccnc1,qm9/CCn1ccnc1.pickle,qm9,canonical
14240,Cc1csc(N)n1,Cc1csc(N)n1,drugs/Cc1csc(N)n1.pickle,drugs,canonical
14243,Cc1coc(C)n1,Cc1coc(C)n1,qm9/Cc1coc(C)n1.pickle,qm9,canonical
14280,CCCC(C)(C)O,CCCC(C)(C)O,qm9/CCCC(C)(C)O.pickle,qm9,canonical
14281,Cc1nc(C#N)co1,Cc1nc(C#N)co1,qm9/Cc1nc(C#N)co1.pickle,qm9,canonical
14285,Cc1nc(CO)co1,Cc1nc(CO)co1,qm9/Cc1nc(CO)co1.pickle,qm9,canonical
14291,Cc1cc(C)nc(C)n1,Cc1cc(C)nc(C)n1,qm9/Cc1cc(C)nc(C)n1.pickle,qm9,canonical
14292,Cc1ccnc(C)n1,Cc1ccnc(C)n1,qm9/Cc1ccnc(C)n1.pickle,qm9,canonical
14297,Cc1cc(C)ncn1,Cc1cc(C)ncn1,qm9/Cc1cc(C)ncn1.pickle,qm9,canonical
14300,Cc1n[nH]c(C)n1,Cc1n[nH]c(C)n1,qm9/Cc1n[nH]c(C)n1.pickle,qm9,canonical
14330,NC(=O)c1cnccn1,NC(=O)c1cnccn1,qm9/NC(=O)c1cnccn1.pickle,qm9,canonical
14334,CCOC(=O)c1c(C)c[nH]c1C,CCOC(=O)c1c(C)c[nH]c1C,drugs/CCOC(=O)c1c(C)c[nH]c1C.pickle,drugs,canonical
14336,N#Cc1cncnc1N,N#Cc1cncnc1N,qm9/N#Cc1cncnc1N.pickle,qm9,canonical
14353,CC(O)CC(C)(C)O,CC(O)CC(C)(C)O,drugs/CC(O)CC(C)(C)O.pickle,drugs,canonical
14355,CC(C)CC(C)(C)O,CC(C)CC(C)(C)O,qm9/CC(C)CC(C)(C)O.pickle,qm9,canonical
14375,C[C@H]1C[C@@H](O)CC(=O)O1,C[C@H]1C[C@@H](O)CC(=O)O1,qm9/C[C@H]1C[C@@H](O)CC(=O)O1.pickle,qm9,canonical
14419,CC1(C)CCC(=O)O1,CC1(C)CCC(=O)O1,qm9/CC1(C)CCC(=O)O1.pickle,qm9,canonical
14441,CCc1nccc(=O)[nH]1,CCc1nccc(=O)[nH]1,qm9/CCc1nccc(=O)[nH]1.pickle,qm9,canonical
14518,CCOC(=O)Cc1c[nH]c2ccccc12,CCOC(=O)Cc1c[nH]c2ccccc12,drugs/CCOC(=O)Cc1c[nH]c2ccccc12.pickle,drugs,canonical
14519,Cc1cc(=O)[nH]c2ccccc12,Cc1cc(=O)[nH]c2ccccc12,drugs/Cc1cc(=O)[nH]c2ccccc12.pickle,drugs,canonical
14520,Cc1cc(=O)n(C)c2ccccc12,Cc1cc(=O)n(C)c2ccccc12,drugs/Cc1cc(=O)n(C)c2ccccc12.pickle,drugs,canonical
14530,O=c1[nH]c2ccccc2[nH]c1=O,O=c1[nH]c2ccccc2[nH]c1=O,drugs/O=c1[nH]c2ccccc2[nH]c1=O.pickle,drugs,canonical
14534,O=c1[nH]cnc2ccccc12,O=c1[nH]cnc2ccccc12,drugs/O=c1[nH]cnc2ccccc12.pickle,drugs,canonical
14538,Cc1nc2ccccc2[nH]c1=O,Cc1nc2ccccc2[nH]c1=O,drugs/Cc1nc2ccccc2[nH]c1=O.pickle,drugs,canonical
14545,O=C(O)c1c[nH]c2ccccc12,O=C(O)c1c[nH]c2ccccc12,drugs/O=C(O)c1c[nH]c2ccccc12.pickle,drugs,canonical
14546,Cc1cc(=O)oc2cc(O)c(O)cc12,Cc1cc(=O)oc2cc(O)c(O)cc12,drugs/Cc1cc(=O)oc2cc(O)c(O)cc12.pickle,drugs,canonical
14590,CSc1nnc(-c2ccccc2)o1,CSc1nnc(-c2ccccc2)o1,drugs/CSc1nnc(-c2ccccc2)o1.pickle,drugs,canonical
14745,COc1ccco1,COc1ccco1,qm9/COc1ccco1.pickle,qm9,canonical
14758,Cc1ccc(C)o1,Cc1ccc(C)o1,qm9/Cc1ccc(C)o1.pickle,qm9,canonical
14759,CCOC(=O)c1ccoc1,CCOC(=O)c1ccoc1,drugs/CCOC(=O)c1ccoc1.pickle,drugs,canonical
14761,O=[N+]([O-])c1ccco1,O=[N+]([O-])c1ccco1,qm9/O=[N+]([O-])c1ccco1.pickle,qm9,canonical
14765,OCc1cocc1CO,OCc1cocc1CO,qm9/OCc1cocc1CO.pickle,qm9,canonical
14773,OCc1ccc(CO)o1,OCc1ccc(CO)o1,qm9/OCc1ccc(CO)o1.pickle,qm9,canonical
14777,Cc1ccoc1C,Cc1ccoc1C,qm9/Cc1ccoc1C.pickle,qm9,canonical
14794,OC[C@H]1O[C@@H](Oc2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)c(O)c2)[C@H](O)[C@@H](O)[C@@H]1O,OC[C@H]1O[C@@H](Oc2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)c(O)c2)[C@H](O)[C@@H](O)[C@@H]1O,drugs/OC[C@H]1O[C@@H](Oc2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)c(O)c2)[C@H](O)[C@@H](O)[C@@H]1O.pickle,drugs,canonical
14813,CC1=NC(C)(C)CO1,CC1=NC(C)(C)CO1,qm9/CC1=NC(C)(C)CO1.pickle,qm9,canonical
14814,CC1=NCCO1,CC1=NCCO1,qm9/CC1=NCCO1.pickle,qm9,canonical
14815,CCC1=NCCO1,CCC1=NCCO1,qm9/CCC1=NCCO1.pickle,qm9,canonical
14905,Cc1ccc(C)n1C,Cc1ccc(C)n1C,qm9/Cc1ccc(C)n1C.pickle,qm9,canonical
14907,CC(=O)c1cccn1C,CC(=O)c1cccn1C,qm9/CC(=O)c1cccn1C.pickle,qm9,canonical
14911,Cc1ccc(C#N)n1C,Cc1ccc(C#N)n1C,qm9/Cc1ccc(C#N)n1C.pickle,qm9,canonical
14912,Cn1cccc1CC#N,Cn1cccc1CC#N,qm9/Cn1cccc1CC#N.pickle,qm9,canonical
14917,CCn1c(C)ccc1C,CCn1c(C)ccc1C,qm9/CCn1c(C)ccc1C.pickle,qm9,canonical
14924,c1ccc2c(c1)ncc1cccn12,c1ccc2c(c1)ncc1cccn12,drugs/c1ccc2c(c1)ncc1cccn12.pickle,drugs,canonical
14935,CCC(C)(C)C(=O)O,CCC(C)(C)C(=O)O,drugs/CCC(C)(C)C(=O)O.pickle,drugs,canonical
14940,COC(=O)CCCO,COC(=O)CCCO,qm9/COC(=O)CCCO.pickle,qm9,canonical
14987,Cc1cc(NC(=O)c2ccccc2)no1,Cc1cc(NC(=O)c2ccccc2)no1,drugs/Cc1cc(NC(=O)c2ccccc2)no1.pickle,drugs,canonical
15008,Cc1cccc(C#N)c1,Cc1cccc(C#N)c1,qm9/Cc1cccc(C#N)c1.pickle,qm9,canonical
15076,CC(=O)c1c(C)nc2nonc2c1N,CC(=O)c1c(C)nc2nonc2c1N,drugs/CC(=O)c1c(C)nc2nonc2c1N.pickle,drugs,canonical
15173,NNc1ccc(Cl)nn1,NNc1ccc(Cl)nn1,drugs/NNc1ccc(Cl)nn1.pickle,drugs,canonical
15222,O=Cc1c[nH]ccc1=O,O=Cc1c[nH]ccc1=O,qm9/O=Cc1c[nH]ccc1=O.pickle,qm9,canonical
15293,CCOC(=O)c1c(N)sc2c1CCSC2,CCOC(=O)c1c(N)sc2c1CCSC2,drugs/CCOC(=O)c1c(N)sc2c1CCSC2.pickle,drugs,canonical
15326,CC1=C(C=O)C(C)(C)CC=C1,CC1=C(C=O)C(C)(C)CC=C1,drugs/CC1=C(C=O)C(C)(C)CC=C1.pickle,drugs,canonical
15360,c1ccc([B-](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,c1ccc([B-](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,drugs/c1ccc([B-](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.pickle,drugs,canonical
15381,C/C(CC(C)C)=N/O,CC(CC(C)C)=NO,qm9/CC(CC(C)C)=NO.pickle,qm9,no_stereo
15474,CCc1ccc2c(c1)C(=O)c1ccccc1C2=O,CCc1ccc2c(c1)C(=O)c1ccccc1C2=O,drugs/CCc1ccc2c(c1)C(=O)c1ccccc1C2=O.pickle,drugs,canonical
15476,COC1=CC(=O)c2ccccc2C1=O,COC1=CC(=O)c2ccccc2C1=O,drugs/COC1=CC(=O)c2ccccc2C1=O.pickle,drugs,canonical
15533,CN(C)c1ccc(C=O)o1,CN(C)c1ccc(C=O)o1,drugs/CN(C)c1ccc(C=O)o1.pickle,drugs,canonical
15539,Cc1nn(-c2ccccc2)c(C)c1C=O,Cc1nn(-c2ccccc2)c(C)c1C=O,drugs/Cc1nn(-c2ccccc2)c(C)c1C=O.pickle,drugs,canonical
15555,Cc1cc(O)n(C)n1,Cc1cc(O)n(C)n1,qm9/Cc1cc(O)n(C)n1.pickle,qm9,canonical
15566,CC(=O)OC1CCCC1,CC(=O)OC1CCCC1,qm9/CC(=O)OC1CCCC1.pickle,qm9,canonical
15578,CNc1cccc(C)c1,CNc1cccc(C)c1,qm9/CNc1cccc(C)c1.pickle,qm9,canonical
15579,CNc1ccccc1C,CNc1ccccc1C,qm9/CNc1ccccc1C.pickle,qm9,canonical
15584,Cn1cc(C=O)c2ccccc21,Cn1cc(C=O)c2ccccc21,drugs/Cn1cc(C=O)c2ccccc21.pickle,drugs,canonical
15591,CCn1c2ccccc2c2cc(N)ccc21,CCn1c2ccccc2c2cc(N)ccc21,drugs/CCn1c2ccccc2c2cc(N)ccc21.pickle,drugs,canonical
15597,O=C(O)c1ccccc1Nc1ccccc1C(=O)O,O=C(O)c1ccccc1Nc1ccccc1C(=O)O,drugs/O=C(O)c1ccccc1Nc1ccccc1C(=O)O.pickle,drugs,canonical
15607,Cn1c(-c2ccccc2)cc2ccccc21,Cn1c(-c2ccccc2)cc2ccccc21,drugs/Cn1c(-c2ccccc2)cc2ccccc21.pickle,drugs,canonical
15611,N#Cc1cnccn1,N#Cc1cnccn1,qm9/N#Cc1cnccn1.pickle,qm9,canonical
15612,Cc1nccnc1C#N,Cc1nccnc1C#N,qm9/Cc1nccnc1C#N.pickle,qm9,canonical
15613,CN(C)c1nccnn1,CN(C)c1nccnn1,qm9/CN(C)c1nccnn1.pickle,qm9,canonical
15620,CN1C=CCC1=O,CN1C=CCC1=O,qm9/CN1C=CCC1=O.pickle,qm9,canonical
15624,CN1CC=CC1=O,CN1CC=CC1=O,qm9/CN1CC=CC1=O.pickle,qm9,canonical
15628,Cn1ccc(=O)nc1,Cn1ccc(=O)nc1,qm9/Cn1ccc(=O)nc1.pickle,qm9,canonical
15629,CN1C=CC(=O)CC1,CN1C=CC(=O)CC1,qm9/CN1C=CC(=O)CC1.pickle,qm9,canonical
15634,Cn1cnccc1=O,Cn1cnccc1=O,qm9/Cn1cnccc1=O.pickle,qm9,canonical
15639,CN1C(=O)CCCC1=O,CN1C(=O)CCCC1=O,qm9/CN1C(=O)CCCC1=O.pickle,qm9,canonical
15682,Cc1noc(C)c1C,Cc1noc(C)c1C,qm9/Cc1noc(C)c1C.pickle,qm9,canonical
15699,COC(=O)c1onc(-c2ccccc2)c1C(=O)OC,COC(=O)c1onc(-c2ccccc2)c1C(=O)OC,drugs/COC(=O)c1onc(-c2ccccc2)c1C(=O)OC.pickle,drugs,canonical
15738,CCOC(=O)c1nnsc1N,CCOC(=O)c1nnsc1N,drugs/CCOC(=O)c1nnsc1N.pickle,drugs,canonical
15774,N#CC1=C(N)SC(N)=C(C#N)C1c1ccc([N+](=O)[O-])cc1,N#CC1=C(N)SC(N)=C(C#N)C1c1ccc([N+](=O)[O-])cc1,drugs/N#CC1=C(N)SC(N)=C(C#N)C1c1ccc([N+](=O)[O-])cc1.pickle,drugs,canonical
15777,Cc1ccc(C2C(C#N)=C(N)SC(N)=C2C#N)cc1,Cc1ccc(C2C(C#N)=C(N)SC(N)=C2C#N)cc1,drugs/Cc1ccc(C2C(C#N)=C(N)SC(N)=C2C#N)cc1.pickle,drugs,canonical
15779,C=C(C)C1CC=C(CO)CC1,C=C(C)C1CC=C(CO)CC1,drugs/C=C(C)C1CC=C(CO)CC1.pickle,drugs,canonical
15782,CC1=CCC(O)(C(C)C)CC1,CC1=CCC(O)(C(C)C)CC1,drugs/CC1=CCC(O)(C(C)C)CC1.pickle,drugs,canonical
15785,CC1=CC(=O)NC1=O,CC1=CC(=O)NC1=O,qm9/CC1=CC(=O)NC1=O.pickle,qm9,canonical
15787,CC1=C(C)C(=O)NC1,CC1=C(C)C(=O)NC1,qm9/CC1=C(C)C(=O)NC1.pickle,qm9,canonical
15794,CCC1=C(C)CNC1=O,CCC1=C(C)CNC1=O,qm9/CCC1=C(C)CNC1=O.pickle,qm9,canonical
15795,CCC1=C(C)C(=O)NC1,CCC1=C(C)C(=O)NC1,qm9/CCC1=C(C)C(=O)NC1.pickle,qm9,canonical
15836,O[C@@H]1CC=CC[C@@H]1O,O[C@@H]1CC=CC[C@@H]1O,qm9/O[C@H]1CC=CC[C@H]1O.pickle,qm9,canonical
15911,CC1(C)COC(=O)C1=O,CC1(C)COC(=O)C1=O,qm9/CC1(C)COC(=O)C1=O.pickle,qm9,canonical
15934,N#Cc1cccc(N)c1,N#Cc1cccc(N)c1,qm9/N#Cc1cccc(N)c1.pickle,qm9,canonical
15956,CC(C)(C)c1ccc(O)cc1,CC(C)(C)c1ccc(O)cc1,drugs/CC(C)(C)c1ccc(O)cc1.pickle,drugs,canonical
15971,OC1(c2ccc(Br)cc2)CCNCC1,OC1(c2ccc(Br)cc2)CCNCC1,drugs/OC1(c2ccc(Br)cc2)CCNCC1.pickle,drugs,canonical
15980,O=C1c2c(O)cccc2Cc2cccc(O)c21,O=C1c2c(O)cccc2Cc2cccc(O)c21,drugs/O=C1c2c(O)cccc2Cc2cccc(O)c21.pickle,drugs,canonical
15992,N[C@@H]1CCCC[C@H]1N,N[C@@H]1CCCC[C@H]1N,drugs/N[C@@H]1CCCC[C@H]1N.pickle,drugs,canonical
16022,NCC1CC1,NCC1CC1,drugs/NCC1CC1.pickle,drugs,canonical
16028,[H]OC(=O)C(C)N1C(=O)c2ccccc2C1=O,CC(C(=O)O)N1C(=O)c2ccccc2C1=O,drugs/CC(C(=O)O)N1C(=O)c2ccccc2C1=O.pickle,drugs,canonical
16029,[H]N1c2ccc(Cl)cc2N=C(N2CCN(C)CC2)c2ccccc21,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,drugs/CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1.pickle,drugs,canonical
16032,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,COc1ccc2c3c1OC1CC(O)C=CC31CCN(C)C2,drugs/COc1ccc2c3c1OC1CC(O)C=CC31CCN(C)C2.pickle,drugs,no_stereo
16055,Nc1ccc(C=O)cc1,Nc1ccc(C=O)cc1,qm9/Nc1ccc(C=O)cc1.pickle,qm9,canonical
